SelectionOrderAtt	ImId	correctVariant(s)	Slide_Num	Subject	FixationFrequencyPerChoiceInterval	FixationStart	TimeToFirstSelectionAtt
0	6	incorrect	12	01-012-C	"3,-1,"	"1622.43,1641.13,1646.4,"	-1
0	7	incorrect	12	01-012-C	"4,-1,"	"1622.13,1643.83,1644.7,1645.1,"	-1
0	1	MasterImage	13	01-012-C	"8,-1,"	"1649.07,1651.73,1652.13,1653.43,1654.7,1657.07,1661,1669.8,"	-1
0	2	incorrect	13	01-012-C	"2,-1,"	"1653.83,1659.33,"	-1
0	3	incorrect	13	01-012-C	"3,-1,"	"1652.47,1666.2,1670.57,"	-1
0	4	incorrect	13	01-012-C	"4,-1,"	"1656.53,1658.27,1660.17,1660.4,"	-1
0	5	incorrect	13	01-012-C	"2,-1,"	"1655.37,1666.43,"	-1
0	6	incorrect	13	01-012-C	"2,-1,"	"1655.87,1664.33,"	-1
1	7	correct	13	01-012-C	"8,-1,"	"1656.2,1661.53,1661.77,1662.4,1669.4,1671.23,1671.53,1671.8,"	35.4666
0	1	MasterImage	14	01-012-C	"8,1,"	"1685.53,1685.73,1685.9,1687.67,1688.13,1690.23,1691.47,1700.4,1707.67,"	-1
0	2	incorrect	14	01-012-C	"3,-1,"	"1691.9,1692.1,1703.6,"	-1
0	3	incorrect	14	01-012-C	"8,-1,"	"1689.37,1689.77,1690.97,1701.53,1701.7,1703.2,1703.9,1704.2,"	-1
1	4	correct	14	01-012-C	"8,-1,"	"1693.5,1694.07,1696.3,1697.1,1697.83,1698.87,1699.57,1704.7,"	21.5
0	5	incorrect	14	01-012-C	"3,-1,"	"1692.53,1695.5,1698.27,"	-1
0	6	incorrect	14	01-012-C	"4,-1,"	"1692.97,1701.93,1705.37,1705.53,"	-1
0	7	incorrect	14	01-012-C	"1,-1,"	"1693.77,"	-1
0	1	MasterImage	15	01-012-C	"36,1,"	"1708.03,1709.37,1710.6,1710.87,1711.33,1712.07,1715.1,1715.3,1717.43,1718.9,1719.13,1719.33,1721.3,1721.8,1723.37,1725.5,1728.43,1734,1734.23,1735.5,1743.33,1743.7,1744.07,1745.97,1746.37,1746.57,1747.1,1747.47,1753.03,1755.03,1758.77,1765.4,1766,1768.03,1769.33,1770.7,1780.83,"	-1
0	2	incorrect	15	01-012-C	"27,-1,"	"1710.1,1710.4,1728.03,1731.83,1732.83,1733.3,1733.6,1734.7,1735.07,1736.2,1736.43,1737.47,1738.6,1739.83,1740.8,1749.5,1753.57,1754.5,1755.53,1756.6,1757.6,1758.17,1759.5,1761.8,1766.73,1767.73,1769.83,"	-1
0	3	incorrect	15	01-012-C	"11,-1,"	"1709.77,1711.1,1711.77,1712.8,1714.2,1750.03,1751.03,1751.2,1751.67,1751.97,1752.5,"	-1
0	4	incorrect	15	01-012-C	"10,-1,"	"1713.03,1713.33,1714.6,1715.77,1715.93,1762.63,1763.37,1763.97,1764.8,1766.4,"	-1
1	5	correct	15	01-012-C	"26,-1,"	"1718,1718.17,1719.73,1720.07,1720.8,1722.4,1726.97,1729.07,1730.87,1736.97,1737.13,1738.07,1740.23,1742.17,1742.9,1745.3,1745.47,1748.1,1754,1755.9,1759.93,1767.2,1768.8,1771.3,1772,1772.23,"	71.9334
0	6	incorrect	15	01-012-C	"6,-1,"	"1723.73,1724.53,1726.37,1729.37,1729.83,1772.83,"	-1
0	7	incorrect	15	01-012-C	"3,-1,"	"1716.1,1716.47,1716.87,"	-1
0	1	MasterImage	16	01-012-C	"15,1,"	"1781.03,1781.5,1781.73,1782.87,1783.13,1784.23,1786.33,1786.93,1787.13,1789.23,1790.17,1791.4,1793.2,1795.03,1795.23,1808.37,"	-1
1	2	correct	16	01-012-C	"8,1,"	"1783.33,1783.93,1788.1,1792.5,1794,1794.37,1799.27,1803.97,1808.07,"	26.5333
0	3	incorrect	16	01-012-C	"6,-1,"	"1782.53,1786.77,1787.63,1791,1797.87,1799.57,"	-1
0	4	incorrect	16	01-012-C	"10,-1,"	"1784.67,1788.7,1788.9,1792,1801.37,1801.53,1801.83,1802.1,1802.3,1802.8,"	-1
0	5	incorrect	16	01-012-C	"4,-1,"	"1785.83,1803.5,1803.7,1804.9,"	-1
0	6	incorrect	16	01-012-C	"4,-1,"	"1785.5,1795.63,1795.83,1797.53,"	-1
0	7	incorrect	16	01-012-C	"3,-1,"	"1785.13,1798.27,1798.57,"	-1
0	1	MasterImage	17	01-012-C	"13,-1,"	"1808.53,1808.83,1810.5,1810.7,1811.67,1812,1813.03,1814.2,1816.9,1817.4,1823.37,1823.83,1827.27,"	-1
0	2	incorrect	17	01-012-C	"5,-1,"	"1813.37,1813.8,1815.07,1827.6,1828.23,"	-1
0	3	incorrect	17	01-012-C	"7,-1,"	"1810.13,1811.27,1821.17,1821.57,1822.03,1828,1828.67,"	-1
0	4	incorrect	17	01-012-C	"3,-1,"	"1819.13,1819.77,1820.5,"	-1
0	5	incorrect	17	01-012-C	"5,-1,"	"1815.47,1816.13,1818.1,1825,1825.3,"	-1
1	6	correct	17	01-012-C	"5,-1,"	"1818.53,1822.43,1822.73,1824.27,1825.8,"	33.3
0	7	incorrect	17	01-012-C	"5,-1,"	"1818.83,1826.53,1826.73,1827.03,1829.13,"	-1
0	1	MasterImage	18	01-012-C	"32,-1,"	"1842.97,1844.77,1846,1847.53,1848.7,1850.83,1852.1,1852.77,1854.67,1857.57,1860.4,1863.67,1871.13,1876,1877,1877.17,1877.47,1881.53,1883.57,1884.67,1888.87,1890.5,1893.1,1895.07,1895.3,1896.87,1899.23,1906.93,1909.37,1912.7,1918.9,1920.77,"	-1
0	2	incorrect	18	01-012-C	"4,-1,"	"1846.67,1846.97,1882.17,1885.1,"	-1
0	3	incorrect	18	01-012-C	"7,1,"	"1845.43,1847.97,1851.3,1856.97,1882.8,1919.07,1919.3,1928.73,"	-1
0	4	incorrect	18	01-012-C	"29,-1,"	"1848.23,1864.73,1864.93,1866.1,1868.23,1869.37,1872.73,1874.13,1875.4,1878.07,1878.27,1878.47,1885.47,1885.67,1886.6,1900.77,1903.57,1904.8,1908.77,1912.37,1913.97,1917,1917.8,1920.53,1921.3,1922.2,1924.03,1924.2,1925.17,"	-1
0	5	incorrect	18	01-012-C	"20,-1,"	"1853.47,1854.37,1858.2,1859.27,1861.03,1861.8,1863.43,1864.3,1870.23,1872.37,1876.57,1880,1889.5,1889.67,1891.63,1895.97,1897.8,1897.97,1910.87,1913.17,"	-1
0	6	incorrect	18	01-012-C	"10,-1,"	"1850.1,1851.63,1853.1,1858.73,1859.8,1862.67,1883.8,1884.17,1919.47,1920.13,"	-1
1	7	correct	18	01-012-C	"23,-1,"	"1849.27,1865.8,1868.67,1873.13,1873.37,1874.73,1879.7,1886,1887.03,1889.97,1892.57,1894.4,1898.43,1900.1,1902.93,1907.9,1910.13,1911.93,1916.27,1921.73,1922.9,1924.97,1925.57,"	85.2333
0	1	MasterImage	19	01-012-C	"14,1,"	"1929.13,1929.47,1930.93,1931.8,1932.5,1933.37,1935.4,1938.23,1939.83,1942.67,1944.67,1946.07,1950.37,1953.47,1958.17,"	-1
0	2	incorrect	19	01-012-C	"4,-1,"	"1932.7,1932.87,1934.03,1937.1,"	-1
0	3	incorrect	19	01-012-C	"3,-1,"	"1930.57,1931.47,1932.23,"	-1
1	4	correct	19	01-012-C	"7,-1,"	"1943.27,1945.23,1947.37,1950.9,1951.93,1953.03,1954,"	28.2667
0	5	incorrect	19	01-012-C	"4,-1,"	"1934.43,1937.7,1941.3,1948.77,"	-1
0	6	incorrect	19	01-012-C	"4,-1,"	"1939.13,1940.83,1954.53,1954.7,"	-1
0	7	incorrect	19	01-012-C	"2,-1,"	"1941.8,1952.4,"	-1
0	1	MasterImage	20	01-012-C	"13,2,"	"1958.4,1959.93,1961.2,1965.33,1967.5,1969.33,1973.13,1975.03,1976.5,1978.67,1981.07,1988.17,1994.43,1998.53,1998.73,"	-1
1	2	correct	20	01-012-C	"11,-1,"	"1963.37,1971.7,1973.9,1975.7,1975.97,1977,1980.2,1986.43,1988.63,1992.13,1993.53,"	39.6
0	3	incorrect	20	01-012-C	"7,-1,"	"1959.47,1960.87,1963.03,1966.63,1968.43,1968.97,1970.5,"	-1
0	4	incorrect	20	01-012-C	"3,-1,"	"1964.63,1965.07,1981.9,"	-1
0	5	incorrect	20	01-012-C	"7,-1,"	"1963.7,1974.37,1985.67,1989.9,1992.9,1996,1996.23,"	-1
0	6	incorrect	20	01-012-C	"2,-1,"	"1964,1984.97,"	-1
0	7	incorrect	20	01-012-C	"2,-1,"	"1964.3,1984.27,"	-1
0	1	MasterImage	21	01-012-C	"10,-1,"	"1999,2000.23,2001.63,2002.2,2004.53,2006,2009.53,2011.73,2012.4,2014,"	-1
0	2	incorrect	21	01-012-C	"1,-1,"	"2002.9,"	-1
0	3	incorrect	21	01-012-C	"6,1,"	"2001.23,2009.13,2013.23,2013.47,2013.67,2014.2,2030.37,"	-1
0	4	incorrect	21	01-012-C	"5,-1,"	"2004.07,2005.63,2010.07,2011.97,2012.13,"	-1
0	5	incorrect	21	01-012-C	"2,-1,"	"2002.47,2002.7,"	-1
1	6	correct	21	01-012-C	"5,-1,"	"2003.23,2004.97,2005.17,2007.57,2012.9,"	30.7
0	7	incorrect	21	01-012-C	"5,-1,"	"2008.3,2014.9,2019.27,2025.4,2026.83,"	-1
0	1	MasterImage	1	01-013-C	"4,-1,"	"853.7,854.967,856.233,857.367,"	-1
0	2	incorrect	1	01-013-C	"1,-1,"	"853.3,"	-1
0	3	incorrect	1	01-013-C	"-1,-1,"	-1	-1
0	4	incorrect	1	01-013-C	"2,-1,"	"855.5,855.767,"	-1
0	5	incorrect	1	01-013-C	"1,-1,"	"854.633,"	-1
0	6	incorrect	1	01-013-C	"1,-1,"	"853.033,"	-1
1	7	correct	1	01-013-C	"5,-1,"	"855.933,857,857.933,858.933,859.233,"	7.73334
0	1	MasterImage	2	01-013-C	"-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,34,12,-1,"	"868.467,896.933,913.467,919.667,920.167,922.333,922.633,924.067,924.467,927.167,927.9,929.467,931.8,932.967,933.2,934.533,945.267,949.1,949.367,952.7,953,954.6,957.2,957.767,959.6,960.133,962.133,963.4,966,966.267,969.833,971.867,974.233,977.567,977.767,982.467,989.733,990.7,993.033,995.333,995.633,999.333,999.567,1004.1,1008.2,1008.97,1009.63,1009.8,"	-1
0	2	incorrect	2	01-013-C	"-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,"	"874.533,876.167,916.5,940.5,941.1,985.4,"	-1
3	3	correct	2	01-013-C	"1,-1,4,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,25,13,-1,"	"863.133,866.833,867.833,868.067,871.633,891.733,915.1,916,917,918.5,924.867,926.3,928.533,930.167,930.567,932.3,935.267,937.2,939.633,962.533,962.867,965.567,967.7,971.167,972.133,973.467,976.7,979.033,979.233,981.067,981.367,990.1,991.1,991.767,993.9,995.867,996.067,997.3,997.667,1001.17,1004.4,1006.4,1008.4,1009.23,"	-1
0	4	incorrect	2	01-013-C	"-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,29,9,-1,"	"867.133,870.3,870.767,896.167,922.9,925.833,930.9,933.6,935.933,936.1,937.7,938.033,938.267,939.3,944.133,944.367,946.033,949.833,950.7,951.867,952.4,953.233,953.633,958.833,960.6,963.9,964.967,967.167,972.6,975,979.933,983.667,983.867,986.933,987.767,991.333,994.5,996.6,998.633,998.933,1003.2,1005.27,"	-1
0	5	incorrect	2	01-013-C	"-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,1,-1,"	"920.8,921,940.1,941.6,1010.37,"	-1
2	6	incorrect	2	01-013-C	"-1,-1,-1,-1,2,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,16,-1,-1,"	"873.967,874.167,891.133,900.633,914.633,917.9,938.533,941.867,942.433,947.633,948.6,951.2,961.167,961.333,961.833,964.133,968.2,970.2,983.067,983.367,"	-1
1	7	incorrect	2	01-013-C	"3,-1,4,1,3,2,3,2,-1,2,9,1,5,5,3,1,-1,14,-1,-1,"	"861.767,862.767,863.4,867.333,869.133,870.5,871.867,872.333,875.067,877.7,877.867,880.167,880.533,881.9,882.1,882.267,882.933,883.267,886.433,886.8,888.567,888.967,889.4,889.567,890.167,890.7,890.9,891.933,892.133,893.367,894.567,895.733,895.967,897.367,897.533,898.9,899.767,900.3,900.933,902.033,902.2,903.133,903.667,906.4,909.067,910,910.2,911.767,912.033,914.4,915.367,915.533,921.4,951.433,984.233,984.533,985.733,986.267,"	2.16666
0	1	MasterImage	3	01-013-C	"15,-1,"	"1013.63,1014.17,1015.2,1016.27,1017.13,1018.6,1020.13,1020.53,1021.43,1021.73,1025.53,1025.7,1025.97,1029,1031.43,"	-1
0	2	incorrect	3	01-013-C	"1,-1,"	"1017.93,"	-1
0	3	incorrect	3	01-013-C	"4,-1,"	"1016.07,1019.33,1020.87,1021.1,"	-1
0	4	incorrect	3	01-013-C	"3,-1,"	"1022.1,1023.6,1031,"	-1
0	5	incorrect	3	01-013-C	"2,-1,"	"1012.83,1014.43,"	-1
0	6	incorrect	3	01-013-C	"1,-1,"	"1027.9,"	-1
1	7	correct	3	01-013-C	"6,-1,"	"1024.2,1024.83,1026.43,1029.7,1030.77,1033,"	21.6667
0	1	MasterImage	4	01-013-C	"8,-1,"	"1036.13,1037.3,1038.3,1040.5,1042.3,1042.47,1046.6,1062.77,"	-1
0	2	incorrect	4	01-013-C	"1,-1,"	"1038.8,"	-1
0	3	incorrect	4	01-013-C	"3,-1,"	"1037.6,1062.27,1066.6,"	-1
1	4	correct	4	01-013-C	"9,-1,"	"1039.17,1039.33,1041.17,1041.47,1042.07,1044.23,1044.8,1046.13,1048,"	36.0333
0	5	incorrect	4	01-013-C	"-1,-1,"	-1	-1
0	6	incorrect	4	01-013-C	"5,-1,"	"1043.07,1045.1,1050.93,1054.03,1070.9,"	-1
0	7	incorrect	4	01-013-C	"3,-1,"	"1035.5,1043.6,1043.83,"	-1
0	1	MasterImage	5	01-013-C	"5,1,1,-1,-1,"	"1074.47,1077.2,1078.23,1079.07,1090.8,1095,1102.27,"	-1
0	2	incorrect	5	01-013-C	"1,-1,-1,-1,-1,"	"1079.6,"	-1
3	3	incorrect	5	01-013-C	"2,-1,2,-1,-1,"	"1074.3,1078.43,1099.33,1105.7,"	-1
1	4	incorrect	5	01-013-C	"6,2,7,-1,-1,"	"1080.4,1081.17,1081.73,1082.97,1083.2,1086,1093.3,1093.53,1098.9,1100.53,1103,1103.23,1103.97,1104.17,1104.73,"	19.6
4	5	correct	5	01-013-C	"-1,-1,1,2,-1,"	"1106.73,1110.93,1111.53,"	-1
0	6	incorrect	5	01-013-C	"5,1,-1,4,-1,"	"1072.63,1075.83,1084.63,1088.87,1089.23,1092.17,1109.33,1109.83,1110.27,1112.63,"	-1
2	7	incorrect	5	01-013-C	"3,3,3,1,-1,"	"1084.93,1085.6,1087.87,1095.47,1095.73,1096.1,1100.7,1101.07,1101.37,1112.4,"	-1
0	1	MasterImage	6	01-013-C	"2,12,1,-1,1,-1,-1,"	"1122.43,1122.67,1131.53,1132,1133.13,1133.47,1133.73,1135.97,1136.2,1141.2,1144.93,1147.93,1148.3,1151.1,1157.17,1170.43,"	-1
5	2	correct	6	01-013-C	"-1,1,1,1,-1,3,-1,"	"1138.77,1157.87,1160.37,1173.37,1173.6,1174.07,"	-1
4	3	incorrect	6	01-013-C	"2,7,1,-1,-1,-1,-1,"	"1123.1,1125.37,1135.07,1135.27,1137.27,1137.63,1142.1,1149.4,1151.87,1155.23,"	-1
3	4	incorrect	6	01-013-C	"9,6,-1,2,1,-1,-1,"	"1118.9,1119.07,1119.47,1120.73,1122.07,1124.6,1124.8,1127.87,1128.03,1130.27,1130.67,1132.57,1132.73,1134.47,1134.63,1160.77,1162.53,1169.33,"	-1
1	5	incorrect	6	01-013-C	"1,1,2,1,4,4,1,"	"1128.53,1139.4,1156.23,1156.67,1164.1,1166.83,1167,1168,1170.93,1172.73,1174.67,1175.03,1175.27,1176.83,"	14.3667
2	6	incorrect	6	01-013-C	"4,13,8,2,-1,-1,-1,"	"1115.13,1126.87,1129,1129.27,1139.97,1142.43,1145.7,1145.9,1146.23,1147.17,1147.33,1148.8,1149.23,1149.73,1149.9,1150.13,1150.63,1155.03,1155.47,1155.83,1158.07,1158.27,1158.43,1158.6,1159,1159.77,1164.37,"	-1
0	7	incorrect	6	01-013-C	"-1,6,1,1,5,-1,-1,"	"1142.73,1143.4,1144.4,1145.33,1152.23,1152.4,1158.77,1159.57,1167.47,1167.7,1168.23,1168.5,1169.53,"	-1
0	1	MasterImage	7	01-013-C	"9,-1,-1,-1,"	"1177.97,1179.6,1182.87,1183.07,1185.47,1187.87,1188.9,1189.93,1198.63,"	-1
0	2	incorrect	7	01-013-C	"4,-1,-1,-1,"	"1182.4,1184.2,1186.77,1188.4,"	-1
3	3	correct	7	01-013-C	"2,-1,1,-1,"	"1187.17,1187.37,1213.97,"	-1
2	4	incorrect	7	01-013-C	"4,3,-1,-1,"	"1191.7,1192.73,1194.13,1194.7,1208.93,1210.57,1210.73,"	-1
0	5	incorrect	7	01-013-C	"2,-1,1,-1,"	"1177.4,1204.47,1214.17,"	-1
1	6	incorrect	7	01-013-C	"5,2,-1,-1,"	"1195.5,1201.4,1201.57,1202.57,1205.17,1211.07,1211.23,"	30.2334
0	7	incorrect	7	01-013-C	"5,-1,-1,-1,"	"1196.3,1197.27,1200.6,1205.87,1206.03,"	-1
0	1	MasterImage	8	01-013-C	"10,-1,"	"1216.87,1217.07,1217.43,1217.8,1218.03,1218.43,1221.03,1222.2,1224.1,1228.03,"	-1
0	2	incorrect	8	01-013-C	"1,-1,"	"1222.63,"	-1
0	3	incorrect	8	01-013-C	"3,-1,"	"1219.83,1221.63,1224.83,"	-1
0	4	incorrect	8	01-013-C	"1,-1,"	"1225.2,"	-1
0	5	incorrect	8	01-013-C	"-1,-1,"	-1	-1
0	6	incorrect	8	01-013-C	"3,-1,"	"1228.9,1229.97,1234.63,"	-1
1	7	correct	8	01-013-C	"6,-1,"	"1225.9,1231.9,1232.57,1235.37,1235.57,1235.77,"	20.6333
0	1	MasterImage	9	01-013-C	"8,4,-1,"	"1239.03,1241.37,1243.5,1243.83,1247.83,1252.3,1261.57,1261.87,1272.13,1275.13,1275.33,1275.5,"	-1
0	2	incorrect	9	01-013-C	"-1,-1,-1,"	-1	-1
0	3	incorrect	9	01-013-C	"3,2,-1,"	"1244.57,1249.33,1261.2,1276.53,1281.33,"	-1
0	4	incorrect	9	01-013-C	"2,2,-1,"	"1262.97,1263.23,1269.7,1270,"	-1
2	5	correct	9	01-013-C	"-1,-1,-1,"	-1	-1
0	6	incorrect	9	01-013-C	"1,17,-1,"	"1266.9,1271.23,1271.67,1273.73,1274.23,1274.77,1276.03,1278.03,1278.9,1279.47,1281.03,1281.63,1282.57,1282.83,1283.07,1284.43,1284.97,1285.4,"	-1
1	7	incorrect	9	01-013-C	"2,1,-1,"	"1238.33,1267.87,1279.17,"	30.5667
0	1	MasterImage	10	01-013-C	"-1,-1,"	-1	-1
1	2	correct	10	01-013-C	"11,-1,"	"1290.67,1292.5,1292.7,1295.3,1296.43,1296.93,1298.37,1298.57,1298.93,1299.3,1300.93,"	15.2
0	3	incorrect	10	01-013-C	"2,-1,"	"1288.17,1292.23,"	-1
0	4	incorrect	10	01-013-C	"-1,-1,"	-1	-1
0	5	incorrect	10	01-013-C	"1,-1,"	"1301.5,"	-1
0	6	incorrect	10	01-013-C	"1,-1,"	"1287.77,"	-1
0	7	incorrect	10	01-013-C	"-1,-1,"	-1	-1
0	1	MasterImage	11	01-013-C	"6,2,-1,1,-1,"	"1304.57,1321.03,1321.57,1322.8,1323.47,1325,1328.3,1330.63,1345.93,"	-1
0	2	incorrect	11	01-013-C	"7,-1,2,-1,-1,"	"1307.9,1308.53,1309.37,1309.57,1316.67,1318.27,1319.73,1337,1339.47,"	-1
1	3	incorrect	11	01-013-C	"2,-1,-1,2,-1,"	"1323.07,1324.8,1344.9,1345.1,"	23.6333
2	4	incorrect	11	01-013-C	"-1,6,1,-1,-1,"	"1328.57,1328.8,1330.03,1332.13,1333.6,1333.8,1336.27,"	-1
3	5	incorrect	11	01-013-C	"3,-1,4,-1,-1,"	"1303.9,1325.53,1325.77,1336.6,1338.47,1338.67,1339.27,"	-1
4	6	correct	11	01-013-C	"1,1,2,2,-1,"	"1310.13,1334.23,1340.03,1340.2,1345.5,1347.67,"	-1
0	7	incorrect	11	01-013-C	"-1,-1,-1,4,-1,"	"1346.9,1347.2,1348.03,1348.2,"	-1
0	1	MasterImage	12	01-013-C	"6,-1,3,-1,"	"1353.9,1359.23,1359.5,1361.73,1363.7,1376.1,1390.83,1391.27,1391.47,"	-1
0	2	incorrect	12	01-013-C	"7,1,1,-1,"	"1353.37,1355.47,1358.33,1358.87,1362.5,1363.13,1379.6,1382.57,1394.13,"	-1
3	3	correct	12	01-013-C	"4,-1,7,-1,"	"1362.1,1363.53,1365.7,1365.93,1390.17,1390.53,1391.67,1392.13,1392.4,1392.7,1393.17,"	-1
2	4	incorrect	12	01-013-C	"6,9,1,-1,"	"1363.9,1364.33,1365.13,1365.33,1368.7,1370.23,1383.43,1383.73,1384,1384.17,1384.87,1385.17,1385.37,1385.77,1387.03,1389.97,"	-1
1	5	incorrect	12	01-013-C	"3,-1,3,-1,"	"1376.37,1378.5,1378.87,1393.73,1394.4,1394.57,"	31.2333
0	6	incorrect	12	01-013-C	"7,1,-1,-1,"	"1372.43,1372.6,1374.27,1375.47,1375.83,1380.2,1381.43,1387.63,"	-1
0	7	incorrect	12	01-013-C	"5,-1,-1,-1,"	"1350.7,1366.87,1370.6,1371.73,1371.93,"	-1
0	1	MasterImage	13	01-013-C	"5,-1,-1,-1,-1,-1,"	"1397.4,1404,1420.9,1422.23,1429.37,"	-1
0	2	incorrect	13	01-013-C	"2,-1,-1,-1,-1,-1,"	"1420.07,1426.3,"	-1
1	3	incorrect	13	01-013-C	"5,-1,-1,-1,-1,-1,"	"1397.1,1404.67,1419.07,1427.47,1428.97,"	36.0667
2	4	incorrect	13	01-013-C	"9,-1,-1,-1,-1,-1,"	"1399.93,1400.23,1401.5,1403.13,1403.3,1407.67,1417.23,1422.73,1424.47,"	-1
3	5	incorrect	13	01-013-C	"3,-1,-1,-1,-1,-1,"	"1430.4,1430.6,1431.47,"	-1
4	6	incorrect	13	01-013-C	"-1,1,1,-1,-1,-1,"	"1433.87,1436.8,"	-1
5	7	correct	13	01-013-C	"9,-1,-1,1,1,-1,"	"1408.5,1409.1,1409.4,1411.43,1413.4,1413.57,1415.73,1417.47,1424.8,1439.6,1442.9,"	-1
0	1	MasterImage	14	01-013-C	"4,-1,"	"1445.87,1448.53,1448.7,1453.3,"	-1
0	2	incorrect	14	01-013-C	"-1,-1,"	-1	-1
0	3	incorrect	14	01-013-C	"1,-1,"	"1445.63,"	-1
1	4	correct	14	01-013-C	"13,-1,"	"1449.87,1450.4,1452,1452.17,1452.37,1454.23,1456.13,1457.3,1457.47,1457.83,1460,1461.13,1461.33,"	19.2667
0	5	incorrect	14	01-013-C	"-1,-1,"	-1	-1
0	6	incorrect	14	01-013-C	"3,-1,"	"1461.6,1461.87,1462.47,"	-1
0	7	incorrect	14	01-013-C	"-1,-1,"	-1	-1
0	1	MasterImage	15	01-013-C	"-1,6,3,-1,-1,"	"1478.13,1479.07,1479.4,1484.1,1486.33,1486.83,1489.53,1497.5,1501.67,"	-1
3	2	incorrect	15	01-013-C	"4,6,3,-1,-1,"	"1471.9,1472.1,1475.17,1475.33,1477.6,1480,1483.33,1483.6,1484.67,1485.7,1489.8,1491.6,1493.83,"	-1
2	3	incorrect	15	01-013-C	"-1,2,-1,-1,-1,"	"1479.8,1484.93,"	-1
1	4	incorrect	15	01-013-C	"-1,-1,2,-1,-1,"	"1495.23,1495.47,"	11.6
4	5	correct	15	01-013-C	"-1,1,6,-1,-1,"	"1487.2,1505.37,1505.63,1506.73,1507.47,1507.7,1508.1,"	-1
0	6	incorrect	15	01-013-C	"7,-1,5,1,-1,"	"1465.83,1466.5,1466.67,1467.33,1468,1469.3,1477.13,1497.03,1500.03,1500.37,1504.77,1504.93,1513.63,"	-1
0	7	incorrect	15	01-013-C	"-1,-1,6,-1,-1,"	"1496.2,1496.53,1498.63,1501,1501.17,1502.67,"	-1
0	1	MasterImage	16	01-013-C	"14,-1,"	"1516.3,1516.73,1519.17,1519.37,1520.1,1521.8,1525.3,1527.17,1527.47,1529.5,1530.7,1535.27,1537.07,1538.4,"	-1
1	2	correct	16	01-013-C	"6,-1,"	"1526.47,1528.87,1529.07,1529.9,1531.1,1539.53,"	25.5
0	3	incorrect	16	01-013-C	"1,-1,"	"1524.37,"	-1
0	4	incorrect	16	01-013-C	"7,-1,"	"1518.47,1521,1521.17,1523.7,1525.77,1527.93,1528.4,"	-1
0	5	incorrect	16	01-013-C	"4,-1,"	"1531.97,1532.23,1540.43,1540.63,"	-1
0	6	incorrect	16	01-013-C	"4,-1,"	"1533.1,1533.93,1536.2,1537.7,"	-1
0	7	incorrect	16	01-013-C	"1,-1,"	"1538.87,"	-1
0	1	MasterImage	17	01-013-C	"8,6,-1,"	"1543.97,1544.7,1546.6,1547.37,1549,1550.83,1552.37,1555.67,1576,1576.17,1577.53,1579.4,1580.7,1583.03,"	-1
0	2	incorrect	17	01-013-C	"7,5,-1,"	"1543.13,1549.97,1553.23,1554.8,1555.2,1556.3,1556.5,1578.73,1579,1579.93,1580.2,1580.37,"	-1
1	3	incorrect	17	01-013-C	"6,3,-1,"	"1548.5,1548.67,1550.27,1552.2,1557.93,1558.27,1578.5,1579.63,1586.6,"	31.3333
0	4	incorrect	17	01-013-C	"-1,3,-1,"	"1581.43,1581.87,1583.27,"	-1
0	5	incorrect	17	01-013-C	"17,1,-1,"	"1542.87,1559.3,1559.9,1560.6,1561.4,1561.87,1565.03,1566.03,1568.7,1570.2,1571.27,1571.7,1572.33,1572.53,1572.73,1573.6,1574.03,1576.67,"	-1
2	6	correct	17	01-013-C	"1,2,-1,"	"1565.8,1585.9,1586.3,"	-1
0	7	incorrect	17	01-013-C	"-1,4,-1,"	"1584,1584.27,1584.9,1586.97,"	-1
0	1	MasterImage	18	01-013-C	"11,-1,"	"1591.6,1602.97,1603.73,1605.8,1607.67,1607.97,1611.73,1612.63,1615.97,1616.93,1618.7,"	-1
0	2	incorrect	18	01-013-C	"7,-1,"	"1594.37,1594.63,1596.87,1597.87,1600.07,1604.23,1605.33,"	-1
0	3	incorrect	18	01-013-C	"7,-1,"	"1593.3,1601.33,1602.43,1602.67,1606.63,1608.73,1612.87,"	-1
0	4	incorrect	18	01-013-C	"6,-1,"	"1602.2,1609.77,1610.97,1612.07,1613.13,1615.37,"	-1
0	5	incorrect	18	01-013-C	"-1,-1,"	-1	-1
0	6	incorrect	18	01-013-C	"2,-1,"	"1620.07,1621.13,"	-1
1	7	correct	18	01-013-C	"9,-1,"	"1613.47,1613.67,1614.77,1617.43,1619.57,1619.77,1622.27,1622.67,1622.87,"	34.8334
0	1	MasterImage	19	01-013-C	"2,-1,"	"1628.4,1633.73,"	-1
0	2	incorrect	19	01-013-C	"-1,-1,"	-1	-1
0	3	incorrect	19	01-013-C	"-1,-1,"	-1	-1
1	4	correct	19	01-013-C	"1,-1,"	"1635.1,"	15.3
0	5	incorrect	19	01-013-C	"-1,-1,"	-1	-1
0	6	incorrect	19	01-013-C	"1,-1,"	"1636.67,"	-1
